"","wl","temperature","value","hexvis"
"522",721,"1500",0.214727726339329,"#4A1700"
"523",722,"1500",0.217212312286486,"#4A1700"
"524",723,"1500",0.219716550146965,"#4A1700"
"525",724,"1500",0.222240499003913,"#4A1700"
"526",725,"1500",0.22478421733353,"#4A1700"
"527",726,"1500",0.22734776300128,"#4A1700"
"528",727,"1500",0.229931193258153,"#4A1700"
"529",728,"1500",0.232534564737001,"#4A1700"
"530",729,"1500",0.235157933448921,"#4A1700"
"531",730,"1500",0.237801354779713,"#4A1700"
"532",731,"1500",0.240464883486396,"#4A1700"
"533",732,"1500",0.243148573693774,"#4A1700"
"534",733,"1500",0.245852478891091,"#4A1700"
"535",734,"1500",0.248576651928717,"#4A1700"
"536",735,"1500",0.251321145014919,"#4A1700"
"537",736,"1500",0.254086009712683,"#4A1700"
"538",737,"1500",0.256871296936605,"#4A1700"
"539",738,"1500",0.259677056949833,"#4A1700"
"540",739,"1500",0.262503339361085,"#4A1700"
"541",740,"1500",0.265350193121721,"#4A1700"
"542",741,"1500",0.268217666522879,"#4A1700"
"543",742,"1500",0.271105807192674,"#4A1700"
"544",743,"1500",0.274014662093453,"#4A1700"
"545",744,"1500",0.276944277519129,"#4A1700"
"546",745,"1500",0.27989469909255,"#4A1700"
"547",746,"1500",0.282865971762961,"#4A1700"
"548",747,"1500",0.2858581398035,"#4A1700"
"549",748,"1500",0.288871246808775,"#4A1700"
"550",749,"1500",0.291905335692495,"#4A1700"
"551",750,"1500",0.294960448685162,"#4A1700"
"552",751,"1500",0.298036627331828,"#4A1700"
"553",752,"1500",0.301133912489911,"#4A1700"
"554",753,"1500",0.304252344327073,"#4A1700"
"555",754,"1500",0.307391962319161,"#4A1700"
"556",755,"1500",0.310552805248207,"#4A1700"
"557",756,"1500",0.313734911200486,"#4A1700"
"558",757,"1500",0.316938317564644,"#4A1700"
"559",758,"1500",0.320163061029879,"#4A1700"
"560",759,"1500",0.323409177584183,"#4A1700"
"561",760,"1500",0.326676702512651,"#4A1700"
"562",761,"1500",0.329965670395838,"#4A1700"
"563",762,"1500",0.333276115108193,"#4A1700"
"564",763,"1500",0.336608069816532,"#4A1700"
"565",764,"1500",0.339961566978592,"#4A1700"
"566",765,"1500",0.343336638341633,"#4A1700"
"567",766,"1500",0.346733314941094,"#4A1700"
"568",767,"1500",0.350151627099322,"#4A1700"
"569",768,"1500",0.353591604424354,"#4A1700"
"570",769,"1500",0.357053275808746,"#4A1700"
"571",770,"1500",0.360536669428485,"#4A1700"
"572",771,"1500",0.364041812741936,"#4A1700"
"573",772,"1500",0.36756873248886,"#4A1700"
"574",773,"1500",0.371117454689483,"#4A1700"
"575",774,"1500",0.374688004643628,"#4A1700"
"576",775,"1500",0.378280406929902,"#4A1700"
"577",776,"1500",0.381894685404939,"#4A1700"
"578",777,"1500",0.385530863202697,"#4A1700"
"579",778,"1500",0.389188962733824,"#4A1700"
"580",779,"1500",0.392869005685062,"#4A1700"
"581",780,"1500",0.396571013018716,"#4A1700"
"582",781,"1500",0.40029500497219,"#4A1700"
"583",782,"1500",0.404041001057551,"#4A1700"
"584",783,"1500",0.407809020061177,"#4A1700"
"585",784,"1500",0.411599080043441,"#4A1700"
"586",785,"1500",0.415411198338455,"#4A1700"
"587",786,"1500",0.419245391553871,"#4A1700"
"588",787,"1500",0.423101675570733,"#4A1700"
"589",788,"1500",0.426980065543378,"#4A1700"
"590",789,"1500",0.430880575899405,"#4A1700"
"591",790,"1500",0.434803220339675,"#4A1700"
"592",791,"1500",0.438748011838385,"#4A1700"
"593",792,"1500",0.442714962643182,"#4A1700"
"594",793,"1500",0.44670408427533,"#4A1700"
"595",794,"1500",0.45071538752993,"#4A1700"
"596",795,"1500",0.454748882476196,"#4A1700"
"597",796,"1500",0.458804578457775,"#4A1700"
"598",797,"1500",0.462882484093117,"#4A1700"
"599",798,"1500",0.466982607275904,"#4A1700"
"600",799,"1500",0.471104955175518,"#4A1700"
"601",800,"1500",0.475249534237569,"#4A1700"
"602",801,"1500",0.479416350184459,"#4A1700"
"603",802,"1500",0.483605408016016,"#4A1700"
"604",803,"1500",0.487816712010149,"#4A1700"
"605",804,"1500",0.492050265723568,"#4A1700"
"606",805,"1500",0.49630607199256,"#4A1700"
"607",806,"1500",0.500584132933789,"#4A1700"
"608",807,"1500",0.504884449945157,"#4A1700"
"609",808,"1500",0.509207023706718,"#4A1700"
"610",809,"1500",0.513551854181619,"#4A1700"
"611",810,"1500",0.517918940617107,"#4A1700"
"612",811,"1500",0.522308281545565,"#4A1700"
"613",812,"1500",0.526719874785607,"#4A1700"
"614",813,"1500",0.531153717443206,"#4A1700"
"615",814,"1500",0.535609805912875,"#4A1700"
"616",815,"1500",0.540088135878884,"#4A1700"
"617",816,"1500",0.544588702316533,"#4A1700"
"618",817,"1500",0.549111499493447,"#4A1700"
"619",818,"1500",0.55365652097094,"#4A1700"
"620",819,"1500",0.558223759605398,"#4A1700"
"621",820,"1500",0.562813207549724,"#4A1700"
"622",821,"1500",0.567424856254804,"#4A1700"
"623",822,"1500",0.572058696471031,"#4A1700"
"624",823,"1500",0.576714718249863,"#4A1700"
"625",824,"1500",0.581392910945419,"#4A1700"
"626",825,"1500",0.58609326321612,"#4A1700"
"627",826,"1500",0.590815763026369,"#4A1700"
"628",827,"1500",0.595560397648267,"#4A1700"
"629",828,"1500",0.600327153663362,"#4A1700"
"630",829,"1500",0.605116016964457,"#4A1700"
"631",830,"1500",0.609926972757435,"#4A1700"
"632",831,"1500",0.614760005563126,"#4A1700"
"633",832,"1500",0.619615099219222,"#4A1700"
"634",833,"1500",0.624492236882214,"#4A1700"
"635",834,"1500",0.629391401029374,"#4A1700"
"636",835,"1500",0.634312573460773,"#4A1700"
"637",836,"1500",0.639255735301332,"#4A1700"
"638",837,"1500",0.644220867002906,"#4A1700"
"639",838,"1500",0.649207948346408,"#4A1700"
"640",839,"1500",0.654216958443963,"#4A1700"
"641",840,"1500",0.659247875741099,"#4A1700"
"642",841,"1500",0.664300678018966,"#4A1700"
"643",842,"1500",0.669375342396595,"#4A1700"
"644",843,"1500",0.674471845333185,"#4A1700"
"645",844,"1500",0.679590162630428,"#4A1700"
"646",845,"1500",0.684730269434854,"#4A1700"
"647",846,"1500",0.689892140240219,"#4A1700"
"648",847,"1500",0.695075748889916,"#4A1700"
"649",848,"1500",0.700281068579431,"#4A1700"
"650",849,"1500",0.705508071858802,"#4A1700"
"651",850,"1500",0.71075673063514,"#4A1700"
"652",851,"1500",0.716027016175154,"#4A1700"
"653",852,"1500",0.721318899107716,"#4A1700"
"654",853,"1500",0.726632349426455,"#4A1700"
"655",854,"1500",0.731967336492376,"#4A1700"
"656",855,"1500",0.73732382903651,"#4A1700"
"657",856,"1500",0.742701795162585,"#4A1700"
"658",857,"1500",0.748101202349732,"#4A1700"
"659",858,"1500",0.75352201745521,"#4A1700"
"660",859,"1500",0.758964206717167,"#4A1700"
"661",860,"1500",0.76442773575741,"#4A1700"
"662",861,"1500",0.769912569584225,"#4A1700"
"663",862,"1500",0.775418672595192,"#4A1700"
"664",863,"1500",0.780946008580054,"#4A1700"
"665",864,"1500",0.786494540723587,"#4A1700"
"666",865,"1500",0.792064231608506,"#4A1700"
"667",866,"1500",0.797655043218395,"#4A1700"
"668",867,"1500",0.803266936940647,"#4A1700"
"669",868,"1500",0.80889987356945,"#4A1700"
"670",869,"1500",0.814553813308766,"#4A1700"
"671",870,"1500",0.820228715775354,"#4A1700"
"672",871,"1500",0.82592454000181,"#4A1700"
"673",872,"1500",0.83164124443962,"#4A1700"
"674",873,"1500",0.837378786962238,"#4A1700"
"675",874,"1500",0.843137124868193,"#4A1700"
"676",875,"1500",0.8489162148842,"#4A1700"
"677",876,"1500",0.854716013168296,"#4A1700"
"678",877,"1500",0.860536475313007,"#4A1700"
"679",878,"1500",0.866377556348515,"#4A1700"
"680",879,"1500",0.87223921074586,"#4A1700"
"681",880,"1500",0.878121392420145,"#4A1700"
"682",881,"1500",0.884024054733772,"#4A1700"
"683",882,"1500",0.88994715049968,"#4A1700"
"684",883,"1500",0.895890631984624,"#4A1700"
"685",884,"1500",0.901854450912438,"#4A1700"
"686",885,"1500",0.907838558467346,"#4A1700"
"687",886,"1500",0.913842905297264,"#4A1700"
"688",887,"1500",0.919867441517134,"#4A1700"
"689",888,"1500",0.925912116712263,"#4A1700"
"690",889,"1500",0.931976879941679,"#4A1700"
"691",890,"1500",0.938061679741511,"#4A1700"
"692",891,"1500",0.944166464128358,"#4A1700"
"693",892,"1500",0.950291180602709,"#4A1700"
"694",893,"1500",0.956435776152341,"#4A1700"
"695",894,"1500",0.962600197255743,"#4A1700"
"696",895,"1500",0.968784389885561,"#4A1700"
"697",896,"1500",0.974988299512048,"#4A1700"
"698",897,"1500",0.981211871106518,"#4A1700"
"699",898,"1500",0.987455049144826,"#4A1700"
"700",899,"1500",0.993717777610857,"#4A1700"
"701",900,"1500",1,"#4A1700"
"702",200,"1600",1.17941132000135e-12,"#561F00"
"703",201,"1600",1.43888857123352e-12,"#561F00"
"704",202,"1600",1.75178371297261e-12,"#561F00"
"705",203,"1600",2.1283298960251e-12,"#561F00"
"706",204,"1600",2.58057191357422e-12,"#561F00"
"707",205,"1600",3.12266000788962e-12,"#561F00"
"708",206,"1600",3.77118682275035e-12,"#561F00"
"709",207,"1600",4.54557314710099e-12,"#561F00"
"710",208,"1600",5.46850873805333e-12,"#561F00"
"711",209,"1600",6.56645521508366e-12,"#561F00"
"712",210,"1600",7.87021878664645e-12,"#561F00"
"713",211,"1600",9.41560141012707e-12,"#561F00"
"714",212,"1600",1.12441399009772e-11,"#561F00"
"715",213,"1600",1.34039435021168e-11,"#561F00"
"716",214,"1600",1.59506415055207e-11,"#561F00"
"717",215,"1600",1.89484536898143e-11,"#561F00"
"718",216,"1600",2.24713976063316e-11,"#561F00"
"719",217,"1600",2.66046481172651e-11,"#561F00"
"720",218,"1600",3.1446066069248e-11,"#561F00"
"721",219,"1600",3.71079145801073e-11,"#561F00"
"722",220,"1600",4.3718783131887e-11,"#561F00"
"723",221,"1600",5.14257415059726e-11,"#561F00"
"724",222,"1600",6.03967475728138e-11,"#561F00"
"725",223,"1600",7.08233350659094e-11,"#561F00"
"726",224,"1600",8.29236097341618e-11,"#561F00"
"727",225,"1600",9.6945584685151e-11,"#561F00"
"728",226,"1600",1.13170888311171e-10,"#561F00"
"729",227,"1600",1.31918880936794e-10,"#561F00"
"730",228,"1600",1.53551219248229e-10,"#561F00"
"731",229,"1600",1.78476910667533e-10,"#561F00"
"732",230,"1600",2.07157903125576e-10,"#561F00"
"733",231,"1600",2.40115259173403e-10,"#561F00"
"734",232,"1600",2.77935967058681e-10,"#561F00"
"735",233,"1600",3.21280445288835e-10,"#561F00"
"736",234,"1600",3.70890801311662e-10,"#561F00"
"737",235,"1600",4.27599909273532e-10,"#561F00"
"738",236,"1600",4.92341376370981e-10,"#561F00"
"739",237,"1600",5.66160472099161e-10,"#561F00"
"740",238,"1600",6.50226099725212e-10,"#561F00"
"741",239,"1600",7.45843894582244e-10,"#561F00"
"742",240,"1600",8.54470539293656e-10,"#561F00"
"743",241,"1600",9.77729391803851e-10,"#561F00"
"744",242,"1600",1.11742752811284e-09,"#561F00"
"745",243,"1600",1.27557430789268e-09,"#561F00"
"746",244,"1600",1.45440157770714e-09,"#561F00"
"747",245,"1600",1.65638563336301e-09,"#561F00"
"748",246,"1600",1.88427106999717e-09,"#561F00"
"749",247,"1600",2.14109665584569e-09,"#561F00"
"750",248,"1600",2.43022337325496e-09,"#561F00"
"751",249,"1600",2.755364778377e-09,"#561F00"
"752",250,"1600",3.120619839143e-09,"#561F00"
"753",251,"1600",3.53050841953106e-09,"#561F00"
"754",252,"1600",3.99000958683151e-09,"#561F00"
"755",253,"1600",4.5046029275659e-09,"#561F00"
"756",254,"1600",5.08031306693139e-09,"#561F00"
"757",255,"1600",5.72375759611475e-09,"#561F00"
"758",256,"1600",6.44219862154657e-09,"#561F00"
"759",257,"1600",7.2435981601415e-09,"#561F00"
"760",258,"1600",8.13667761478847e-09,"#561F00"
"761",259,"1600",9.13098157480487e-09,"#561F00"
"762",260,"1600",1.02369461967537e-08,"#561F00"
"763",261,"1600",1.14659724319187e-08,"#561F00"
"764",262,"1600",1.28305043778438e-08,"#561F00"
"765",263,"1600",1.43441130426572e-08,"#561F00"
"766",264,"1600",1.60215858223922e-08,"#561F00"
"767",265,"1600",1.78790220032025e-08,"#561F00"
"768",266,"1600",1.99339346122053e-08,"#561F00"
"769",267,"1600",2.22053589526809e-08,"#561F00"
"770",268,"1600",2.47139681714915e-08,"#561F00"
"771",269,"1600",2.7482196218829e-08,"#561F00"
"772",270,"1600",3.05343685727702e-08,"#561F00"
"773",271,"1600",3.38968411135625e-08,"#561F00"
"774",272,"1600",3.75981475450905e-08,"#561F00"
"775",273,"1600",4.16691557735563e-08,"#561F00"
"776",274,"1600",4.61432336660158e-08,"#561F00"
"777",275,"1600",5.10564246240611e-08,"#561F00"
"778",276,"1600",5.64476334205594e-08,"#561F00"
"779",277,"1600",6.23588227599757e-08,"#561F00"
"780",278,"1600",6.88352210353767e-08,"#561F00"
"781",279,"1600",7.59255417677075e-08,"#561F00"
"782",280,"1600",8.36822152253622e-08,"#561F00"
"783",281,"1600",9.2161632734351e-08,"#561F00"
"784",282,"1600",1.0142440420158e-07,"#561F00"
"785",283,"1600",1.1153562938573e-07,"#561F00"
"786",284,"1600",1.22565183462106e-07,"#561F00"
"787",285,"1600",1.34588017439433e-07,"#561F00"
"788",286,"1600",1.47684473997998e-07,"#561F00"
"789",287,"1600",1.61940619329693e-07,"#561F00"
"790",288,"1600",1.77448591571403e-07,"#561F00"
"791",289,"1600",1.94306966433743e-07,"#561F00"
"792",290,"1600",2.12621140637432e-07,"#561F00"
"793",291,"1600",2.32503733779485e-07,"#561F00"
"794",292,"1600",2.54075009260931e-07,"#561F00"
"795",293,"1600",2.77463314916899e-07,"#561F00"
"796",294,"1600",3.02805543998659e-07,"#561F00"
"797",295,"1600",3.302476171654e-07,"#561F00"
"798",296,"1600",3.59944986151386e-07,"#561F00"
"799",297,"1600",3.92063159781383e-07,"#561F00"
"800",298,"1600",4.26778253014057e-07,"#561F00"
"801",299,"1600",4.64277559699258e-07,"#561F00"
"802",300,"1600",5.04760149740802e-07,"#561F00"
"803",301,"1600",5.48437491361413e-07,"#561F00"
"804",302,"1600",5.95534099171037e-07,"#561F00"
"805",303,"1600",6.46288208743527e-07,"#561F00"
"806",304,"1600",7.00952478409915e-07,"#561F00"
"807",305,"1600",7.59794718979086e-07,"#561F00"
"808",306,"1600",8.23098652098446e-07,"#561F00"
"809",307,"1600",8.91164697968384e-07,"#561F00"
"810",308,"1600",9.64310793124682e-07,"#561F00"
"811",309,"1600",1.04287323900289e-06,"#561F00"
"812",310,"1600",1.1272075819973e-06,"#561F00"
"813",311,"1600",1.21768952572577e-06,"#561F00"
"814",312,"1600",1.31471587620859e-06,"#561F00"
"815",313,"1600",1.41870552066647e-06,"#561F00"
"816",314,"1600",1.53010044063843e-06,"#561F00"
"817",315,"1600",1.64936676011538e-06,"#561F00"
"818",316,"1600",1.77699582937921e-06,"#561F00"
"819",317,"1600",1.9135053452306e-06,"#561F00"
"820",318,"1600",2.05944050828148e-06,"#561F00"
"821",319,"1600",2.21537521797913e-06,"#561F00"
"822",320,"1600",2.38191330602012e-06,"#561F00"
"823",321,"1600",2.55968980880235e-06,"#561F00"
"824",322,"1600",2.74937227955181e-06,"#561F00"
"825",323,"1600",2.9516621407496e-06,"#561F00"
"826",324,"1600",3.16729607747189e-06,"#561F00"
"827",325,"1600",3.39704747224142e-06,"#561F00"
"828",326,"1600",3.64172788197589e-06,"#561F00"
"829",327,"1600",3.90218855760189e-06,"#561F00"
"830",328,"1600",4.17932200688849e-06,"#561F00"
"831",329,"1600",4.47406360103607e-06,"#561F00"
"832",330,"1600",4.78739322553981e-06,"#561F00"
"833",331,"1600",5.12033697582706e-06,"#561F00"
"834",332,"1600",5.47396889814952e-06,"#561F00"
"835",333,"1600",5.84941277619097e-06,"#561F00"
"836",334,"1600",6.24784396382838e-06,"#561F00"
"837",335,"1600",6.67049126446567e-06,"#561F00"
"838",336,"1600",7.11863885733326e-06,"#561F00"
"839",337,"1600",7.59362827112581e-06,"#561F00"
"840",338,"1600",8.0968604053249e-06,"#561F00"
"841",339,"1600",8.62979759952947e-06,"#561F00"
"842",340,"1600",9.19396575109028e-06,"#561F00"
"843",341,"1600",9.79095648131933e-06,"#561F00"
"844",342,"1600",1.04224293505185e-05,"#561F00"
"845",343,"1600",1.10901141220415e-05,"#561F00"
"846",344,"1600",1.17958130755795e-05,"#561F00"
"847",345,"1600",1.25414033698279e-05,"#561F00"
"848",346,"1600",1.33288394546627e-05,"#561F00"
"849",347,"1600",1.41601555329301e-05,"#561F00"
"850",348,"1600",1.5037468071913e-05,"#561F00"
"851",349,"1600",1.5962978364517e-05,"#561F00"
"852",350,"1600",1.69389751401799e-05,"#561F00"
"853",351,"1600",1.79678372254798e-05,"#561F00"
"854",352,"1600",1.90520362543844e-05,"#561F00"
"855",353,"1600",2.01941394280503e-05,"#561F00"
"856",354,"1600",2.13968123240489e-05,"#561F00"
"857",355,"1600",2.26628217548602e-05,"#561F00"
"858",356,"1600",2.39950386754454e-05,"#561F00"
"859",357,"1600",2.53964411396713e-05,"#561F00"
"860",358,"1600",2.68701173053255e-05,"#561F00"
"861",359,"1600",2.84192684874323e-05,"#561F00"
"862",360,"1600",3.00472122595346e-05,"#561F00"
"863",361,"1600",3.17573856025808e-05,"#561F00"
"864",362,"1600",3.35533481010171e-05,"#561F00"
"865",363,"1600",3.54387851856493e-05,"#561F00"
"866",364,"1600",3.74175114228042e-05,"#561F00"
"867",365,"1600",3.94934738492877e-05,"#561F00"
"868",366,"1600",4.16707553525938e-05,"#561F00"
"869",367,"1600",4.39535780957961e-05,"#561F00"
"870",368,"1600",4.63463069865003e-05,"#561F00"
"871",369,"1600",4.88534531892241e-05,"#561F00"
"872",370,"1600",5.14796776805085e-05,"#561F00"
"873",371,"1600",5.42297948460564e-05,"#561F00"
"874",372,"1600",5.71087761191403e-05,"#561F00"
"875",373,"1600",6.01217536594951e-05,"#561F00"
"876",374,"1600",6.32740240718752e-05,"#561F00"
"877",375,"1600",6.65710521634248e-05,"#561F00"
"878",376,"1600",7.00184747389681e-05,"#561F00"
"879",377,"1600",7.36221044333031e-05,"#561F00"
"880",378,"1600",7.73879335795445e-05,"#561F00"
"881",379,"1600",8.13221381125216e-05,"#561F00"
"882",380,"1600",8.54310815062227e-05,"#561F00"
"883",381,"1600",8.97213187442294e-05,"#561F00"
"884",382,"1600",9.41996003220547e-05,"#561F00"
"885",383,"1600",9.887287628028e-05,"#561F00"
"886",384,"1600",0.000103748300267342,"#561F00"
"887",385,"1600",0.000108833233630798,"#561F00"
"888",386,"1600",0.000114135249535865,"#561F00"
"889",387,"1600",0.000119662137110011,"#561F00"
"890",388,"1600",0.000125421905612321,"#561F00"
"891",389,"1600",0.000131422788626368,"#561F00"
"892",390,"1600",0.000137673248275279,"#561F00"
"893",391,"1600",0.000144181979457636,"#561F00"
"894",392,"1600",0.000150957914102865,"#561F00"
"895",393,"1600",0.00015801022544473,"#561F00"
"896",394,"1600",0.000165348332311492,"#561F00"
"897",395,"1600",0.000172981903431336,"#561F00"
"898",396,"1600",0.000180920861751572,"#561F00"
"899",397,"1600",0.000189175388770156,"#561F00"
"900",398,"1600",0.000197755928878019,"#561F00"
"901",399,"1600",0.000206673193710694,"#561F00"
"902",400,"1600",0.000215938166507688,"#561F00"
"903",401,"1600",0.000225562106478057,"#561F00"
"904",402,"1600",0.000235556553170611,"#561F00"
"905",403,"1600",0.000245933330847136,"#561F00"
"906",404,"1600",0.000256704552857067,"#561F00"
"907",405,"1600",0.000267882626011959,"#561F00"
"908",406,"1600",0.00027948025495813,"#561F00"
"909",407,"1600",0.000291510446545839,"#561F00"
"910",408,"1600",0.000303986514193351,"#561F00"
"911",409,"1600",0.000316922082244177,"#561F00"
"912",410,"1600",0.000330331090315859,"#561F00"
"913",411,"1600",0.000344227797638596,"#561F00"
"914",412,"1600",0.000358626787382005,"#561F00"
"915",413,"1600",0.000373542970968315,"#561F00"
"916",414,"1600",0.000388991592370331,"#561F00"
"917",415,"1600",0.000404988232392359,"#561F00"
"918",416,"1600",0.000421548812932487,"#561F00"
"919",417,"1600",0.000438689601224432,"#561F00"
"920",418,"1600",0.000456427214057218,"#561F00"
"921",419,"1600",0.000474778621971034,"#561F00"
"922",420,"1600",0.000493761153427473,"#561F00"
"923",421,"1600",0.000513392498952473,"#561F00"
"924",422,"1600",0.000533690715250204,"#561F00"
"925",423,"1600",0.000554674229286239,"#561F00"
"926",424,"1600",0.000576361842338216,"#561F00"
"927",425,"1600",0.000598772734012334,"#561F00"
"928",426,"1600",0.000621926466223984,"#561F00"
"929",427,"1600",0.000645842987140749,"#561F00"
"930",428,"1600",0.000670542635086167,"#561F00"
"931",429,"1600",0.000696046142402516,"#561F00"
"932",430,"1600",0.000722374639270951,"#561F00"
"933",431,"1600",0.000749549657487356,"#561F00"
"934",432,"1600",0.000777593134192216,"#561F00"
"935",433,"1600",0.000806527415552926,"#561F00"
"936",434,"1600",0.000836375260396812,"#561F00"
"937",435,"1600",0.000867159843793365,"#561F00"
"938",436,"1600",0.000898904760583975,"#561F00"
"939",437,"1600",0.000931634028857651,"#561F00"
"940",438,"1600",0.00096537209337114,"#561F00"
"941",439,"1600",0.00100014382891184,"#561F00"
"942",440,"1600",0.00103597454360205,"#561F00"
"943",441,"1600",0.00107288998214296,"#561F00"
"944",442,"1600",0.00111091632899697,"#561F00"
"945",443,"1600",0.00115008021150672,"#561F00"
"946",444,"1600",0.00119040870294951,"#561F00"
"947",445,"1600",0.00123192932552564,"#561F00"
"948",446,"1600",0.00127467005327908,"#561F00"
"949",447,"1600",0.00131865931494944,"#561F00"
"950",448,"1600",0.00136392599675339,"#561F00"
"951",449,"1600",0.00141049944509467,"#561F00"
"952",450,"1600",0.00145840946920094,"#561F00"
"953",451,"1600",0.00150768634368649,"#561F00"
"954",452,"1600",0.00155836081103929,"#561F00"
"955",453,"1600",0.00161046408403135,"#561F00"
"956",454,"1600",0.00166402784805097,"#561F00"
"957",455,"1600",0.00171908426335582,"#561F00"
"958",456,"1600",0.00177566596724562,"#561F00"
"959",457,"1600",0.00183380607615334,"#561F00"
"960",458,"1600",0.00189353818765365,"#561F00"
"961",459,"1600",0.00195489638238778,"#561F00"
"962",460,"1600",0.0020179152259035,"#561F00"
"963",461,"1600",0.00208262977040939,"#561F00"
"964",462,"1600",0.00214907555644224,"#561F00"
